customer_id,tenure,subscription_tier,monthly_fee,payment_method,paperless_billing,device_count,content_hours_per_month,has_family_plan,support_tickets_ytd,profile_count,days_since_last_login,email_verified,lifetime_value_estimate,churned
AUR-03121,18,Basic,8.56,Credit Card,Yes,4,30.7,No,1,2,3,Yes,245.12,No
AUR-03122,67,Basic,9.13,PayPal,Yes,2,55.7,No,1,2,7,Yes,951.95,No
AUR-03123,18,Basic,9.56,Debit Card,No,3,30.5,Yes,3,1,10,Yes,327.01,Yes
AUR-03124,26,Plus,14.26,Debit Card,Yes,2,19.3,No,2,1,4,Yes,228.76,No
AUR-03125,45,Basic,9.72,Debit Card,Yes,3,37.1,No,0,4,3,Yes,836.79,No
AUR-03126,7,Basic,9.26,Debit Card,No,2,58.6,No,1,1,5,No,12.06,Yes
AUR-03127,19,Plus,14.25,Debit Card,Yes,3,75.6,No,3,2,21,No,267.47,No
AUR-03128,12,Basic,9.99,Debit Card,Yes,5,40.1,No,1,3,12,Yes,255.47,Yes
AUR-03129,67,Plus,14.78,Credit Card,Yes,4,55.6,Yes,0,3,9,Yes,652.4,No
AUR-03130,68,Premium,17.98,Debit Card,Yes,2,44.2,Yes,1,2,16,Yes,791.45,No
AUR-03131,55,Plus,14.29,Credit Card,Yes,3,46.6,No,0,1,7,Yes,736.68,No
AUR-03132,18,Premium,22.63,Debit Card,Yes,4,24.3,No,0,3,5,Yes,869.28,No
AUR-03133,44,Basic,9.51,Debit Card,Yes,2,25.9,No,0,3,3,Yes,970.6,Yes
AUR-03134,48,Basic,10.75,Credit Card,No,1,20.6,No,1,2,6,Yes,812.98,No
AUR-03135,63,Plus,13.1,PayPal,No,3,31.8,No,3,6,13,Yes,588.23,Yes
AUR-03136,11,Plus,15.05,Debit Card,Yes,3,69.6,No,1,2,0,Yes,258.18,No
AUR-03137,53,Premium,20.02,Debit Card,No,4,95.8,Yes,1,4,5,Yes,2986.54,No
AUR-03138,14,Basic,9.51,Debit Card,No,1,69.5,Yes,0,1,7,Yes,359.99,Yes
AUR-03139,41,Plus,16.07,Debit Card,No,3,54.1,No,2,1,5,Yes,347.79,No
AUR-03140,64,Basic,10.95,PayPal,Yes,3,43.5,No,0,1,16,Yes,1024.68,No
AUR-03141,4,Basic,9.89,Credit Card,Yes,4,69.4,No,2,4,11,Yes,109.52,Yes
AUR-03142,10,Basic,7.18,Credit Card,Yes,1,177.8,No,2,5,5,Yes,234.93,No
AUR-03143,59,Premium,17.1,Debit Card,Yes,2,49.2,No,1,2,15,No,1269.76,No
AUR-03144,1,Basic,11.6,Credit Card,Yes,3,58.2,No,2,1,2,Yes,0.0,Yes
AUR-03145,50,Premium,18.67,Credit Card,Yes,6,49.4,Yes,1,2,11,Yes,734.38,No
AUR-03146,36,Plus,13.29,Credit Card,Yes,3,110.3,No,1,4,3,Yes,876.09,No
AUR-03147,25,Plus,11.79,Credit Card,Yes,2,39.3,No,1,3,12,Yes,448.88,No
AUR-03148,62,Plus,14.59,Gift Card,Yes,4,25.7,Yes,0,3,9,Yes,998.09,No
AUR-03149,61,Premium,19.15,Credit Card,Yes,2,62.4,Yes,0,3,10,Yes,3213.49,No
AUR-03150,23,Basic,8.42,Credit Card,No,3,25.8,No,0,1,10,Yes,261.78,No
AUR-03151,0,Basic,10.49,PayPal,Yes,6,51.2,No,0,2,7,Yes,12.64,No
AUR-03152,9,Plus,13.59,Gift Card,Yes,1,43.7,No,1,2,9,Yes,160.56,No
AUR-03153,7,Basic,9.02,Credit Card,Yes,4,55.0,No,0,3,2,Yes,52.48,Yes
AUR-03154,71,Basic,10.05,PayPal,Yes,2,44.8,No,0,1,7,Yes,467.64,No
AUR-03155,43,Basic,8.3,Credit Card,No,2,12.8,No,1,5,2,Yes,614.78,Yes
AUR-03156,49,Basic,9.62,PayPal,Yes,4,59.3,No,3,2,25,Yes,512.94,No
AUR-03157,16,Basic,8.74,Credit Card,No,3,52.2,No,1,3,3,No,506.23,Yes
AUR-03158,62,Basic,10.57,Credit Card,No,4,78.8,No,1,1,22,Yes,490.78,Yes
AUR-03159,52,Premium,15.8,Credit Card,Yes,4,27.4,Yes,2,4,17,Yes,707.33,No
AUR-03160,54,Basic,9.43,PayPal,Yes,4,11.5,No,2,2,5,Yes,700.71,No
AUR-03161,34,Premium,20.18,Credit Card,Yes,3,62.1,No,1,3,4,Yes,451.56,No
AUR-03162,50,Premium,17.72,Debit Card,Yes,2,60.6,Yes,3,5,6,Yes,618.88,No
AUR-03163,39,Basic,9.93,Debit Card,Yes,2,58.6,No,1,2,31,Yes,525.69,Yes
AUR-03164,28,Plus,13.83,Credit Card,Yes,6,7.6,Yes,3,1,5,Yes,146.96,No
AUR-03165,43,Plus,14.66,PayPal,Yes,5,120.5,No,1,2,19,Yes,779.58,No
AUR-03166,23,Plus,13.44,Credit Card,Yes,1,5.5,No,0,3,22,Yes,300.94,No
AUR-03167,69,Basic,6.83,Credit Card,Yes,2,11.4,No,1,2,4,Yes,610.27,No
AUR-03168,52,Basic,8.9,Credit Card,Yes,3,18.8,No,2,3,7,Yes,574.55,Yes
AUR-03169,53,Basic,9.4,Credit Card,Yes,1,66.0,No,3,5,1,Yes,1930.83,No
AUR-03170,52,Plus,13.67,Credit Card,Yes,4,82.3,No,0,5,9,Yes,535.05,No
AUR-03171,32,Premium,17.84,Debit Card,Yes,4,44.9,No,1,2,9,Yes,391.43,No
AUR-03172,69,Plus,13.87,Debit Card,Yes,4,59.6,No,1,3,7,No,3327.96,No
AUR-03173,15,Plus,15.75,Credit Card,Yes,4,26.3,No,0,2,6,Yes,220.08,No
AUR-03174,41,Premium,18.03,Credit Card,No,2,22.2,Yes,3,2,14,Yes,506.06,No
AUR-03175,5,Plus,14.03,PayPal,No,1,14.3,No,0,1,17,Yes,48.34,No
AUR-03176,21,Basic,9.21,Credit Card,Yes,2,59.5,No,0,4,15,Yes,184.02,Yes
AUR-03177,41,Premium,19.82,Debit Card,Yes,4,79.0,No,4,2,7,Yes,652.31,No
AUR-03178,35,Basic,9.95,PayPal,Yes,4,17.4,Yes,1,2,13,Yes,433.66,No
AUR-03179,68,Basic,8.62,Credit Card,Yes,6,25.3,No,2,3,8,Yes,258.55,Yes
AUR-03180,44,Plus,12.51,Debit Card,Yes,6,31.4,Yes,1,2,6,Yes,492.09,No
AUR-03181,30,Premium,16.78,PayPal,Yes,4,19.3,Yes,1,2,8,Yes,690.0,No
AUR-03182,31,Basic,9.04,Debit Card,No,4,51.8,No,2,4,5,No,168.49,Yes
AUR-03183,44,Plus,12.55,Gift Card,Yes,3,34.4,No,2,2,20,Yes,445.55,No
AUR-03184,57,Basic,10.17,Credit Card,Yes,4,86.6,No,1,3,14,Yes,472.91,No
AUR-03185,20,Basic,6.71,Debit Card,Yes,3,26.6,No,0,2,3,Yes,211.7,Yes
AUR-03186,42,Basic,9.58,Credit Card,Yes,4,69.6,No,0,5,4,Yes,945.61,No
AUR-03187,41,Plus,14.16,Credit Card,No,3,15.1,No,0,1,9,Yes,636.28,No
AUR-03188,0,Premium,15.26,Gift Card,No,3,28.8,Yes,2,3,8,Yes,0.0,No
AUR-03189,66,Basic,8.66,Credit Card,Yes,1,46.1,No,1,5,5,Yes,512.62,Yes
AUR-03190,41,Basic,8.08,Gift Card,No,1,52.1,No,1,4,5,No,415.26,No
AUR-03191,17,Basic,9.33,Debit Card,Yes,5,93.8,No,0,4,4,Yes,213.51,No
AUR-03192,46,Basic,10.22,PayPal,Yes,6,50.9,No,1,1,10,Yes,157.87,No
AUR-03193,49,Plus,12.63,Gift Card,Yes,1,51.4,No,2,2,16,Yes,449.64,No
AUR-03194,66,Plus,12.12,Debit Card,Yes,6,22.5,No,1,3,8,Yes,788.24,No
AUR-03195,2,Plus,14.75,Gift Card,Yes,4,24.6,No,0,4,6,Yes,80.58,Yes
AUR-03196,30,Plus,14.81,PayPal,Yes,2,31.1,No,0,3,3,No,268.39,Yes
AUR-03197,13,Plus,13.55,Debit Card,Yes,2,41.8,No,0,3,2,Yes,222.35,No
AUR-03198,41,Basic,10.03,Debit Card,No,4,39.3,No,2,1,2,Yes,412.96,No
AUR-03199,36,Basic,8.85,Credit Card,Yes,1,52.3,No,0,2,10,Yes,590.25,Yes
AUR-03200,34,Premium,18.51,Credit Card,Yes,5,88.2,No,0,2,10,Yes,284.35,No
AUR-03201,71,Plus,14.34,Credit Card,No,4,42.9,No,1,2,1,No,670.11,No
AUR-03202,38,Premium,15.0,Credit Card,Yes,3,64.7,Yes,0,2,2,No,443.1,No
AUR-03203,30,Premium,17.51,Credit Card,Yes,1,24.4,Yes,0,4,5,Yes,280.07,No
AUR-03204,4,Plus,14.22,Debit Card,Yes,3,95.2,No,2,3,5,Yes,8.9,No
AUR-03205,21,Premium,19.89,Debit Card,Yes,3,42.1,No,2,4,36,Yes,494.5,No
AUR-03206,65,Plus,14.71,Debit Card,Yes,5,94.4,No,0,3,1,No,1099.42,No
AUR-03207,32,Basic,9.87,PayPal,Yes,3,36.0,Yes,3,5,6,Yes,438.16,Yes
AUR-03208,66,Basic,9.86,Gift Card,Yes,3,32.6,No,0,2,2,Yes,747.73,Yes
AUR-03209,38,Basic,8.9,PayPal,Yes,4,28.4,No,2,4,10,Yes,315.7,No
AUR-03210,40,Basic,8.3,Debit Card,No,2,20.3,No,0,1,4,Yes,275.53,No
AUR-03211,31,Basic,8.35,Credit Card,No,3,72.7,No,0,1,5,No,544.41,No
AUR-03212,40,Plus,14.72,PayPal,Yes,4,25.3,Yes,2,2,0,Yes,914.39,No
AUR-03213,4,Premium,18.92,Credit Card,No,5,51.3,No,2,1,13,Yes,125.28,No
AUR-03214,4,Plus,11.0,Credit Card,No,1,18.8,Yes,0,5,33,Yes,66.89,Yes
AUR-03215,34,Basic,9.83,Credit Card,No,1,109.9,No,1,3,7,Yes,489.97,Yes
AUR-03216,43,Plus,13.7,Debit Card,Yes,3,73.7,Yes,1,3,8,Yes,828.86,No
AUR-03217,40,Basic,8.95,Debit Card,Yes,4,70.9,No,2,1,15,Yes,217.01,Yes
AUR-03218,31,Basic,7.94,Credit Card,Yes,5,46.4,No,1,3,8,Yes,295.21,No
AUR-03219,21,Basic,7.31,PayPal,No,3,39.2,No,1,1,7,Yes,210.1,No
AUR-03220,51,Basic,9.82,Credit Card,Yes,4,29.7,Yes,0,1,13,Yes,613.08,No
AUR-03221,44,Basic,8.44,Credit Card,No,3,93.5,No,1,5,1,Yes,592.94,Yes
AUR-03222,3,Premium,19.66,Credit Card,Yes,1,14.8,Yes,1,1,9,Yes,117.97,No
AUR-03223,33,Plus,14.61,Credit Card,Yes,1,60.2,No,2,2,4,Yes,865.27,No
AUR-03224,51,Plus,13.5,PayPal,Yes,3,26.0,No,1,3,20,Yes,472.23,No
AUR-03225,57,Basic,9.32,Credit Card,No,4,18.7,No,3,3,9,Yes,780.59,No
AUR-03226,20,Premium,18.98,Credit Card,Yes,2,34.0,Yes,1,3,4,Yes,489.42,No
AUR-03227,67,Plus,14.03,Credit Card,Yes,2,34.3,No,3,4,12,Yes,1447.82,No
AUR-03228,47,Basic,10.23,PayPal,No,1,53.0,No,1,3,15,Yes,543.73,No
AUR-03229,31,Plus,14.89,Gift Card,Yes,2,78.0,No,4,3,8,Yes,674.39,No
AUR-03230,45,Plus,14.09,Debit Card,Yes,2,38.4,No,0,2,22,Yes,428.43,No
AUR-03231,63,Plus,15.8,Debit Card,Yes,2,11.9,No,1,2,19,Yes,1139.13,No
AUR-03232,16,Basic,7.68,PayPal,No,4,24.8,No,1,4,9,Yes,195.19,Yes
AUR-03233,10,Plus,15.34,Credit Card,Yes,4,38.1,No,0,4,5,Yes,447.45,Yes
AUR-03234,32,Basic,8.94,Credit Card,Yes,2,31.9,No,2,4,1,No,323.67,No
AUR-03235,6,Basic,8.82,Debit Card,Yes,3,60.3,Yes,1,4,6,Yes,317.88,Yes
AUR-03236,61,Basic,9.37,Credit Card,Yes,3,51.7,No,0,1,4,Yes,652.48,No
AUR-03237,70,Premium,21.85,Debit Card,Yes,3,66.3,Yes,1,4,9,Yes,2136.59,No
AUR-03238,44,Basic,10.23,Debit Card,Yes,3,8.0,No,3,3,7,Yes,389.3,No
AUR-03239,71,Basic,7.66,Credit Card,No,3,74.3,No,1,3,8,Yes,1071.52,No
AUR-03240,5,Basic,9.56,Debit Card,Yes,1,12.7,No,2,3,9,Yes,122.67,Yes
AUR-03241,46,Premium,17.05,Credit Card,No,3,57.6,No,0,3,17,No,633.01,No
AUR-03242,32,Plus,13.85,Credit Card,No,2,84.9,No,0,1,5,Yes,667.39,No
AUR-03243,20,Premium,18.63,PayPal,Yes,4,10.3,No,0,3,5,Yes,271.97,No
AUR-03244,22,Basic,10.02,PayPal,Yes,5,7.2,No,1,1,13,No,268.29,Yes
AUR-03245,39,Basic,8.8,Credit Card,Yes,4,39.4,No,2,5,23,Yes,228.79,Yes
AUR-03246,46,Plus,13.75,Credit Card,Yes,1,32.0,No,1,3,11,Yes,876.05,No
AUR-03247,11,Basic,8.85,Credit Card,Yes,2,17.3,No,1,2,36,Yes,113.58,Yes
AUR-03248,44,Premium,17.29,Credit Card,Yes,2,7.2,Yes,1,2,7,Yes,704.7,No
AUR-03249,67,Premium,19.52,Credit Card,Yes,1,75.1,No,1,3,11,Yes,797.75,No
AUR-03250,0,Plus,11.0,Credit Card,Yes,3,18.1,No,0,6,5,Yes,42.28,No
AUR-03251,64,Premium,17.89,PayPal,Yes,3,157.8,Yes,1,6,15,Yes,1128.7,No
AUR-03252,44,Plus,13.6,PayPal,Yes,1,19.1,No,2,2,10,Yes,471.89,Yes
AUR-03253,24,Basic,9.41,PayPal,Yes,3,20.2,No,0,2,44,Yes,302.96,Yes
AUR-03254,53,Plus,12.37,Debit Card,Yes,2,4.8,No,1,5,5,Yes,624.46,No
AUR-03255,45,Basic,9.33,PayPal,Yes,2,18.0,Yes,1,4,1,Yes,412.31,No
AUR-03256,56,Premium,20.74,PayPal,Yes,2,22.7,No,1,4,3,Yes,695.75,No
AUR-03257,5,Basic,9.57,PayPal,Yes,2,40.4,No,2,4,4,Yes,124.98,No
AUR-03258,4,Basic,9.55,PayPal,Yes,4,57.7,No,1,1,11,Yes,19.82,No
AUR-03259,46,Plus,14.26,PayPal,Yes,4,28.6,No,1,5,14,Yes,719.28,No
AUR-03260,22,Basic,8.01,PayPal,Yes,5,57.3,No,2,2,2,Yes,216.17,No
AUR-03261,17,Basic,9.98,Debit Card,No,2,101.3,No,4,2,12,Yes,296.19,No
AUR-03262,30,Plus,14.17,Credit Card,Yes,3,35.0,No,0,4,1,Yes,599.32,No
AUR-03263,52,Basic,10.16,Credit Card,Yes,1,29.6,No,1,2,3,Yes,589.95,Yes
AUR-03264,13,Plus,14.83,Credit Card,Yes,2,20.2,Yes,5,3,16,No,338.39,No
AUR-03265,71,Basic,9.18,Credit Card,No,2,41.0,No,1,2,23,Yes,708.44,Yes
AUR-03266,30,Basic,7.5,Credit Card,No,2,92.7,No,3,4,17,Yes,283.16,Yes
AUR-03267,10,Basic,8.88,Credit Card,Yes,3,39.8,Yes,1,2,6,Yes,234.1,Yes
AUR-03268,5,Plus,15.67,Credit Card,Yes,2,58.5,No,1,4,4,No,200.62,No
AUR-03269,62,Premium,17.14,Gift Card,Yes,2,41.2,No,1,2,18,Yes,1165.85,No
AUR-03270,8,Basic,9.18,Credit Card,No,3,39.1,No,1,5,3,Yes,121.45,Yes
AUR-03271,30,Premium,20.24,Credit Card,Yes,2,142.6,No,0,2,12,Yes,866.2,No
AUR-03272,48,Plus,13.96,Credit Card,No,3,51.0,No,4,4,5,Yes,597.15,No
AUR-03273,37,Plus,16.73,Credit Card,Yes,1,69.6,Yes,2,3,11,No,413.65,No
AUR-03274,19,Plus,14.27,Debit Card,Yes,2,55.3,No,2,2,2,Yes,114.57,No
AUR-03275,7,Plus,12.42,Debit Card,Yes,2,40.4,No,2,6,24,Yes,58.0,No
AUR-03276,51,Premium,18.94,Credit Card,Yes,4,6.8,Yes,3,3,2,Yes,1005.26,No
AUR-03277,35,Plus,13.32,Debit Card,Yes,3,27.9,No,0,3,3,No,289.66,No
AUR-03278,3,Plus,13.54,Credit Card,No,4,91.5,No,1,3,9,Yes,31.2,No
AUR-03279,13,Basic,7.85,Debit Card,Yes,3,11.3,No,1,1,22,No,80.72,Yes
AUR-03280,41,Basic,8.63,PayPal,Yes,2,25.4,No,0,2,2,Yes,408.18,Yes
AUR-03281,12,Plus,14.7,PayPal,Yes,2,25.7,No,1,1,6,Yes,279.77,Yes
AUR-03282,28,Basic,7.58,Credit Card,No,5,72.4,No,0,3,8,No,542.29,Yes
AUR-03283,9,Basic,9.6,PayPal,No,4,93.9,No,3,2,17,Yes,98.25,Yes
AUR-03284,58,Basic,9.16,PayPal,Yes,6,15.6,No,1,3,2,Yes,614.39,Yes
AUR-03285,46,Basic,7.34,PayPal,Yes,4,36.8,No,0,1,13,Yes,1064.36,No
AUR-03286,57,Plus,12.85,Credit Card,No,5,71.1,No,0,3,20,Yes,438.44,No
AUR-03287,3,Plus,13.63,Debit Card,Yes,3,26.7,No,0,3,10,Yes,176.65,No
AUR-03288,27,Plus,13.8,Credit Card,No,1,58.1,No,2,1,1,No,636.26,No
AUR-03289,19,Basic,9.34,Credit Card,No,6,35.6,Yes,1,5,14,Yes,302.6,No
AUR-03290,45,Plus,13.45,Debit Card,Yes,4,122.9,No,2,3,21,Yes,733.76,Yes
AUR-03291,59,Basic,8.93,Credit Card,Yes,1,28.3,No,1,1,6,No,745.28,No
AUR-03292,16,Plus,14.96,Credit Card,No,4,63.9,Yes,2,1,2,Yes,475.22,No
AUR-03293,56,Plus,14.76,PayPal,Yes,2,31.3,Yes,1,4,10,Yes,1074.96,No
AUR-03294,42,Plus,15.39,Debit Card,Yes,1,45.3,No,0,3,7,No,827.95,Yes
AUR-03295,60,Plus,13.59,Gift Card,No,5,16.9,No,2,3,13,Yes,550.55,No
AUR-03296,5,Premium,17.94,PayPal,Yes,6,58.4,No,1,2,10,Yes,289.23,No
AUR-03297,72,Plus,15.43,PayPal,Yes,1,78.8,No,3,3,7,Yes,2199.63,No
AUR-03298,31,Plus,12.35,PayPal,Yes,4,14.8,No,0,3,6,Yes,610.36,No
AUR-03299,20,Plus,12.32,Credit Card,Yes,4,24.4,No,2,1,10,Yes,319.17,No
AUR-03300,13,Basic,9.51,Credit Card,Yes,3,74.2,No,0,2,3,Yes,308.21,Yes
AUR-03301,71,Premium,18.86,PayPal,No,3,32.9,Yes,3,1,17,Yes,1515.87,No
AUR-03302,64,Basic,8.6,Credit Card,Yes,4,38.4,No,0,4,20,Yes,821.42,Yes
AUR-03303,9,Basic,8.19,Credit Card,No,3,19.0,No,0,3,6,Yes,224.21,Yes
AUR-03304,32,Premium,18.41,Debit Card,No,3,79.8,Yes,2,2,5,Yes,590.65,No
AUR-03305,53,Plus,12.53,Credit Card,Yes,5,16.9,Yes,2,1,3,Yes,1267.05,No
AUR-03306,43,Basic,8.22,Credit Card,No,1,38.4,No,2,2,2,Yes,216.44,Yes
AUR-03307,13,Basic,8.45,Debit Card,No,3,27.9,Yes,0,2,5,Yes,93.4,No
AUR-03308,26,Basic,9.01,Credit Card,Yes,3,65.2,No,3,3,8,Yes,146.79,Yes
AUR-03309,26,Plus,14.0,Debit Card,Yes,3,144.2,No,1,1,14,Yes,314.27,No
AUR-03310,21,Basic,9.14,Credit Card,Yes,3,12.1,No,3,4,2,Yes,86.7,No
AUR-03311,70,Premium,18.56,Debit Card,Yes,4,26.7,Yes,0,2,7,Yes,1383.93,No
AUR-03312,14,Premium,17.66,Credit Card,Yes,1,32.4,No,0,3,7,Yes,124.66,No
AUR-03313,51,Plus,15.43,Debit Card,Yes,2,16.4,No,1,2,11,Yes,481.24,No
AUR-03314,66,Plus,13.27,Credit Card,No,3,41.0,No,0,1,4,Yes,364.31,No
AUR-03315,58,Basic,8.8,Credit Card,Yes,2,68.6,No,2,2,22,Yes,296.72,No
AUR-03316,58,Basic,8.57,PayPal,Yes,1,48.0,No,1,3,16,Yes,322.24,Yes
AUR-03317,11,Plus,13.42,Credit Card,No,3,59.4,Yes,2,1,9,Yes,376.28,No
AUR-03318,9,Basic,8.64,PayPal,Yes,3,25.5,No,1,1,20,No,69.74,Yes
AUR-03319,57,Basic,11.5,Credit Card,Yes,4,59.8,No,1,4,12,Yes,1509.07,No
AUR-03320,54,Basic,8.22,Credit Card,Yes,3,47.1,No,1,4,18,Yes,345.77,Yes
AUR-03321,54,Basic,8.43,Credit Card,Yes,3,18.4,No,1,2,15,Yes,740.84,No
AUR-03322,30,Plus,13.73,PayPal,Yes,2,42.4,No,1,4,11,Yes,397.53,Yes
AUR-03323,38,Plus,14.68,Credit Card,No,3,28.0,No,0,1,11,No,400.23,Yes
AUR-03324,1,Premium,16.87,Credit Card,Yes,1,183.2,No,1,3,9,No,176.9,Yes
AUR-03325,21,Plus,13.42,Debit Card,Yes,4,71.3,No,4,2,37,Yes,302.39,No
AUR-03326,38,Premium,17.45,Credit Card,Yes,2,45.4,No,2,1,17,No,482.69,No
AUR-03327,9,Plus,13.35,PayPal,Yes,5,87.4,No,1,4,8,Yes,181.15,No
AUR-03328,9,Premium,15.3,Gift Card,Yes,2,60.6,Yes,1,2,21,Yes,493.51,No
AUR-03329,3,Plus,12.38,Debit Card,Yes,1,18.6,No,1,5,4,Yes,91.7,Yes
AUR-03330,15,Basic,12.0,Debit Card,No,4,102.4,Yes,3,1,10,Yes,266.35,Yes
AUR-03331,72,Premium,19.34,Credit Card,No,1,15.5,Yes,2,4,4,Yes,1742.08,No
AUR-03332,50,Basic,9.41,Gift Card,Yes,3,95.2,Yes,2,1,8,Yes,539.24,No
AUR-03333,69,Basic,7.61,Debit Card,Yes,1,47.8,No,2,2,6,Yes,978.31,No
AUR-03334,18,Basic,9.83,Credit Card,Yes,2,40.9,No,1,3,8,No,225.18,No
AUR-03335,43,Basic,8.08,Gift Card,Yes,3,25.1,No,0,2,4,Yes,219.86,No
AUR-03336,65,Basic,9.9,Gift Card,Yes,2,49.3,Yes,4,3,10,Yes,548.21,Yes
AUR-03337,25,Plus,13.3,Credit Card,Yes,4,58.4,Yes,0,3,2,Yes,544.94,Yes
AUR-03338,47,Premium,16.01,Credit Card,Yes,1,55.6,No,0,6,6,Yes,865.4,No
AUR-03339,50,Basic,8.78,Debit Card,Yes,4,47.4,No,2,3,5,Yes,821.46,No
AUR-03340,60,Plus,15.4,PayPal,Yes,1,37.5,No,1,2,0,Yes,1154.13,No
AUR-03341,70,Basic,8.55,Debit Card,No,4,62.6,No,3,2,18,No,1828.71,No
AUR-03342,44,Premium,17.64,Credit Card,Yes,3,32.3,No,0,3,27,Yes,784.9,No
AUR-03343,42,Basic,10.6,Credit Card,Yes,2,39.8,Yes,0,1,11,Yes,421.32,Yes
AUR-03344,63,Basic,9.56,Credit Card,Yes,3,53.3,No,0,2,8,Yes,322.26,No
AUR-03345,49,Plus,14.1,Credit Card,No,1,42.1,No,1,1,5,Yes,569.65,No
AUR-03346,26,Plus,13.1,PayPal,Yes,5,15.7,No,1,1,9,Yes,251.95,Yes
AUR-03347,46,Premium,19.03,Credit Card,Yes,3,47.7,No,1,3,14,Yes,1774.07,No
AUR-03348,40,Plus,15.47,Credit Card,Yes,5,47.9,Yes,1,1,17,Yes,676.54,No
AUR-03349,16,Plus,13.29,PayPal,Yes,1,45.4,No,0,3,14,Yes,236.67,No
AUR-03350,37,Plus,15.69,Credit Card,No,5,37.9,No,1,1,4,Yes,349.73,No
AUR-03351,45,Basic,9.96,Credit Card,Yes,2,34.1,No,4,1,5,Yes,472.17,Yes
AUR-03352,65,Basic,9.42,PayPal,Yes,4,42.7,No,4,5,3,Yes,260.61,No
AUR-03353,42,Basic,8.55,Credit Card,Yes,2,25.4,No,1,3,4,Yes,307.21,Yes
AUR-03354,12,Basic,9.6,PayPal,Yes,3,90.9,No,0,4,14,Yes,181.18,No
AUR-03355,72,Plus,15.67,Credit Card,Yes,2,54.0,No,0,2,7,Yes,2398.74,No
AUR-03356,42,Basic,10.2,Credit Card,Yes,3,50.6,No,2,3,14,No,573.05,No
AUR-03357,20,Plus,14.06,Debit Card,Yes,3,7.6,No,1,2,16,Yes,364.95,Yes
AUR-03358,55,Plus,12.19,Credit Card,No,3,77.9,No,2,3,9,Yes,564.55,No
AUR-03359,28,Plus,16.74,Debit Card,Yes,2,23.2,No,1,2,15,Yes,507.61,No
AUR-03360,27,Plus,14.45,Credit Card,Yes,3,30.7,Yes,1,2,6,Yes,1096.3,No
AUR-03361,61,Basic,9.12,Debit Card,No,3,29.1,No,2,2,9,Yes,356.7,Yes
AUR-03362,63,Basic,10.79,Credit Card,Yes,2,52.1,No,0,2,2,Yes,554.56,No
AUR-03363,38,Plus,13.6,PayPal,Yes,3,22.6,No,2,3,6,Yes,485.91,Yes
AUR-03364,27,Plus,15.14,Debit Card,Yes,2,65.7,No,1,5,4,Yes,544.83,No
AUR-03365,63,Basic,9.84,Debit Card,Yes,3,51.2,No,0,4,1,Yes,885.29,Yes
AUR-03366,12,Basic,9.2,Credit Card,No,3,28.0,No,1,2,10,Yes,171.36,Yes
AUR-03367,54,Plus,14.83,Debit Card,Yes,4,17.1,No,2,3,7,Yes,840.29,Yes
AUR-03368,42,Plus,15.56,Debit Card,No,2,50.3,No,0,1,5,Yes,504.75,Yes
AUR-03369,62,Basic,9.24,Credit Card,Yes,3,12.8,No,3,6,6,Yes,1369.22,No
AUR-03370,30,Plus,13.2,Debit Card,Yes,4,26.4,No,0,3,2,No,749.29,No
AUR-03371,60,Premium,19.33,Credit Card,Yes,3,39.1,Yes,1,2,12,Yes,1591.47,No
AUR-03372,1,Basic,9.13,Credit Card,Yes,4,37.4,No,0,1,12,Yes,208.54,Yes
AUR-03373,55,Premium,15.15,PayPal,Yes,3,28.5,Yes,2,2,4,No,843.29,No
AUR-03374,5,Basic,7.74,Credit Card,No,3,63.4,No,1,5,3,Yes,83.09,No
AUR-03375,46,Plus,14.37,Credit Card,Yes,3,24.2,No,3,2,10,Yes,1075.84,No
AUR-03376,14,Plus,12.57,Debit Card,No,4,28.2,Yes,2,4,23,Yes,124.0,No
AUR-03377,70,Basic,8.9,PayPal,Yes,4,44.9,Yes,0,2,8,No,1627.19,No
AUR-03378,56,Premium,17.84,Credit Card,Yes,3,45.0,No,4,2,14,Yes,638.15,No
AUR-03379,7,Plus,14.79,Credit Card,Yes,2,19.1,No,0,2,5,Yes,211.09,Yes
AUR-03380,65,Premium,18.73,Credit Card,Yes,2,43.6,Yes,2,1,9,Yes,2811.67,No
AUR-03381,18,Basic,9.21,Debit Card,Yes,1,30.3,No,2,5,1,Yes,124.33,Yes
AUR-03382,39,Premium,18.07,Debit Card,No,1,29.1,No,0,3,5,Yes,440.01,No
AUR-03383,6,Premium,20.14,Debit Card,Yes,2,49.5,Yes,4,5,2,Yes,257.61,No
AUR-03384,7,Plus,13.96,PayPal,Yes,1,22.4,Yes,1,1,31,Yes,242.72,No
AUR-03385,17,Basic,8.57,PayPal,Yes,1,36.1,No,2,3,8,Yes,138.53,Yes
AUR-03386,39,Plus,14.33,Credit Card,Yes,2,40.4,No,2,4,42,Yes,446.21,No
AUR-03387,39,Plus,13.81,Credit Card,Yes,2,49.9,Yes,1,2,7,No,1140.22,No
AUR-03388,62,Premium,16.68,Credit Card,Yes,1,27.2,No,0,1,10,Yes,2922.72,No
AUR-03389,12,Plus,13.69,Credit Card,Yes,3,56.0,No,0,1,7,Yes,141.86,No
AUR-03390,54,Basic,9.33,Credit Card,No,3,64.7,No,1,4,5,Yes,702.39,No
AUR-03391,0,Basic,9.01,PayPal,Yes,2,63.9,No,1,1,10,No,97.48,Yes
