customerID,Churn,MonthlyCharges,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
MW-84732-DFYX,No,79.56,Female,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1737.47
MW-22774-CFPG,Yes,103.69,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),4338.22
MW-68549-DHZD,Yes,75.31,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1732.43
MW-53249-QZVT,No,73.85,Female,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1392.06
MW-48023-HHQZ,No,91.39,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1112.44
MW-37392-JRZU,No,117.11,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),7842.39
MW-86477-ZJSF,Yes,60.78,Female,0,No,No,68,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,4150.75
MW-91586-BLVL,Yes,79.63,Male,1,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,643.77
MW-95819-GZKD,No,109.34,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,2727.68
MW-70558-EDZQ,Yes,84.08,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,3463.99
MW-75038-APLP,Yes,18.0,Female,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),476.24
MW-30320-WKHJ,No,42.53,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,2206.76
MW-91614-SCQV,Yes,86.53,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1565.48
MW-34119-ZLMX,No,51.99,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),211.36
MW-16239-VMKX,No,107.21,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,2562.93
MW-32983-KYLP,No,119.74,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5125.77
MW-69738-NVUC,No,46.29,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),601.49
MW-78075-WCVS,Yes,33.02,Male,1,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1937.27
MW-43097-QBWT,No,53.16,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.44
MW-65937-PFUF,No,51.43,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,199.41
MW-50340-LJLY,Yes,110.08,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,4062.2
MW-25859-UTSU,No,32.94,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),1214.76
MW-11959-TUBV,Yes,86.27,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,1810.57
MW-65638-HEEY,Yes,105.64,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1911.95
MW-35088-VKXP,Yes,88.58,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),449.25
MW-47271-WVFW,No,77.09,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,3731.74
MW-75628-ZNHP,No,59.13,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1598.63
MW-77932-WKBB,Yes,119.47,Female,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,945.67
MW-89920-URFS,Yes,56.64,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,1640.07
MW-80949-HMEB,Yes,92.45,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),6295.12
MW-94825-XPZC,No,59.24,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1140.61
MW-98853-KLAV,No,18.0,Male,1,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1190.12
MW-51243-ZFWY,Yes,55.91,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,991.12
MW-19107-KSLG,No,59.31,Female,0,Yes,No,13,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),790.24
MW-14934-GFZB,No,59.7,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,1133.61
MW-21105-LWNB,Yes,44.19,Male,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1002.47
MW-63344-JRCU,No,82.77,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),659.1
MW-45117-RGVK,No,86.11,Male,0,Yes,No,42,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,3634.78
MW-77391-KHKV,No,54.83,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),1322.78
MW-14974-AZUZ,No,54.57,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,2819.46
MW-55893-RBUS,No,32.48,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,1118.73
MW-76513-MQJY,No,71.63,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,2273.68
MW-32520-XPYL,Yes,105.34,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),3570.59
MW-40421-ELYW,No,105.36,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,1160.12
MW-11510-ASVB,No,46.03,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2376.67
MW-19805-PYJS,No,120.0,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),833.58
MW-33656-KDKM,No,53.13,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2783.79
MW-41976-LGYQ,No,33.52,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2437.71
MW-66361-RPJZ,Yes,23.14,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),1295.96
MW-35347-KBLL,Yes,31.71,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1019.51
MW-78183-KEMA,No,74.01,Female,1,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,1653.33
MW-46440-JUTU,No,56.28,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,3547.02
MW-37140-DYEQ,No,45.04,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),811.89
MW-27608-ZGCJ,Yes,38.58,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1365.73
MW-53009-AQUR,No,31.42,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,1770.07
MW-45145-FBHX,No,37.3,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),2471.07
MW-31250-JYZV,No,94.46,Female,0,Yes,Yes,67,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),6319.63
MW-59106-FFDJ,No,118.1,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,703.11
MW-10251-MSBH,No,119.95,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,7776.8
MW-74172-JKPS,No,84.61,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),691.84
MW-56921-YAED,Yes,49.23,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2089.24
MW-37398-GAKG,Yes,43.97,Female,0,Yes,No,67,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,2945.83
MW-19150-NMRW,Yes,86.68,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,4078.44
MW-70491-CETJ,No,56.61,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,3905.92
MW-74533-XACM,No,76.36,Male,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1910.49
MW-10030-NAMH,No,120.0,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,2656.77
MW-60033-RVPY,No,70.5,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),1595.02
MW-23454-PJCG,No,120.0,Male,0,No,Yes,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,3007.29
MW-33900-JUMS,No,30.19,Female,0,No,No,49,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,1479.49
MW-75250-DKUX,Yes,77.42,Female,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),2544.16
MW-80874-JLGY,No,73.41,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,3883.18
MW-61073-CXSY,No,34.48,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,1061.89
MW-83228-DCEG,Yes,88.05,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),1917.19
MW-73610-FJGT,Yes,109.92,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1426.43
MW-63547-GHWE,No,120.0,Male,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),4824.44
MW-88152-JJMH,Yes,76.34,Female,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,4943.05
MW-93537-PVMZ,No,18.0,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1109.16
MW-43847-RHGB,No,78.31,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1410.21
MW-79026-ATUM,No,86.26,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,2939.03
MW-53275-DLPJ,No,56.94,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),2902.74
MW-79475-MMCD,No,70.45,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,3086.37
MW-80094-BQXY,Yes,49.5,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),204.71
MW-82152-RYKT,No,59.99,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,2578.06
MW-92326-NKSY,No,94.52,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),198.46
MW-85135-MRFN,Yes,105.67,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),859.22
MW-53307-RGUU,No,25.88,Female,0,Yes,No,47,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,1194.07
MW-73214-WVQP,Yes,48.66,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,356.12
MW-87767-YGBK,No,18.0,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,428.18
MW-81896-LQDF,No,119.15,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),5016.68
MW-60671-XMLB,No,90.12,Female,0,Yes,No,47,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,4243.05
MW-24808-AVRK,No,18.0,Female,1,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),603.81
MW-52780-KLVX,Yes,62.06,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,372.45
MW-55075-LKKM,No,55.5,Female,0,No,No,58,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,3212.95
MW-33945-HHMV,Yes,41.32,Female,1,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2843.39
MW-54932-GLGM,Yes,95.09,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,6070.2
MW-88775-CMSS,No,94.4,Female,0,No,No,54,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,5109.72
MW-55298-RNQL,No,72.08,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),2073.8
MW-72836-YRHR,No,44.75,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),2831.24
MW-99916-HTJM,Yes,45.0,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,1571.65
MW-33504-PZPP,No,65.32,Female,1,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,561.43
MW-79672-XVAM,Yes,50.29,Male,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,3140.3
MW-91206-SJFN,No,63.83,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1417.45
MW-37252-EPSH,Yes,80.74,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,5489.09
MW-73588-RUGL,No,18.0,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),471.51
MW-76177-QRQG,Yes,41.25,Female,1,Yes,Yes,63,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2564.16
MW-16051-DMHJ,No,62.99,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),2463.23
MW-86042-VLXS,Yes,110.96,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,3762.59
MW-96446-EDRF,No,89.36,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,1872.83
MW-99692-YJAG,No,63.89,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,3917.44
MW-81568-WELV,No,76.07,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,306.42
MW-32696-WDUR,Yes,60.95,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,2067.04
MW-73638-ELDD,No,96.32,Female,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),2501.76
MW-11132-XHJC,Yes,77.01,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,3030.03
MW-34917-JCVJ,No,102.36,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,1848.55
MW-80480-ZUVK,No,23.34,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,1107.06
MW-78774-YPDD,Yes,39.81,Male,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),1107.36
MW-32429-YXQH,No,72.24,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,921.27
MW-22600-SEWJ,No,78.81,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1096.56
MW-96133-KZWR,No,120.0,Female,1,No,No,50,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),6024.12
MW-67384-CCND,No,18.0,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,339.5
MW-18450-GUHW,No,63.01,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1366.16
MW-53964-SBAH,No,61.66,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,2781.16
MW-48311-BBMC,Yes,71.14,Male,1,No,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,1701.47
MW-55479-ZDXL,No,116.0,Male,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3256.42
MW-85013-PAVT,No,90.29,Female,0,Yes,No,17,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,1531.29
MW-18500-NKNK,No,18.0,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),471.68
MW-30551-WZLH,No,110.01,Female,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),5486.84
MW-16798-UAPK,No,109.18,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,4131.36
MW-25603-PMUM,Yes,71.89,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),5190.14
MW-87148-FMVJ,No,18.0,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,977.95
MW-57966-LPNW,Yes,59.45,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,56.87
MW-77964-ZJRN,No,78.06,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),2119.63
MW-80264-SWWK,No,93.9,Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,1938.98
MW-41391-ZDSL,No,18.0,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),756.97
MW-43994-LNSW,No,40.93,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,755.23
MW-64222-GWWU,No,96.94,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),6758.13
MW-14577-SKGG,Yes,109.05,Male,0,No,No,21,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,2274.06
MW-98196-KLFH,No,76.92,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,2920.21
MW-47383-FZNC,No,98.46,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),777.09
MW-80368-MNLK,No,77.66,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,5142.17
MW-61492-NUTQ,No,92.89,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,6131.98
MW-84841-TBBS,Yes,68.35,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),3888.62
MW-83514-KMVQ,No,78.4,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,1940.35
MW-28174-PCYN,No,27.35,Male,0,Yes,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,112.76
MW-18850-JNZD,No,85.66,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,4399.54
MW-20166-CQVX,No,26.43,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),808.79
MW-89932-WAPG,Yes,85.63,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),6156.58
MW-18881-DHYP,Yes,50.83,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2525.59
MW-69724-ETZR,No,75.1,Male,0,Yes,Yes,39,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),2946.66
MW-23685-LMHZ,Yes,35.42,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,2564.15
MW-43953-GJCU,Yes,48.89,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2828.93
MW-62911-LVDC,Yes,75.04,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,2467.33
MW-78572-LBSZ,Yes,86.63,Male,0,No,No,1,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),72.47
MW-32172-YJFS,Yes,96.81,Female,1,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,576.52
MW-68524-DAMU,No,29.5,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),959.3
MW-57615-WJBP,No,18.97,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),778.39
MW-14382-UBLC,Yes,34.74,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.79
MW-87708-MVPP,No,32.03,Male,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,277.47
MW-14993-EUVD,Yes,111.0,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,5626.31
MW-67900-THZW,No,104.21,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),5666.42
MW-81229-VQKS,Yes,34.1,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.42
MW-68764-QENP,No,115.31,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,4278.15
MW-44529-YTWE,Yes,102.41,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),500.24
MW-95581-RHFA,No,18.0,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),915.56
MW-33089-PZQX,No,33.09,Male,0,No,No,60,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1987.72
MW-92707-SCTV,No,18.0,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1104.12
